"Source","Target","Weight"
"v-1","v-2",0.0215
"v-1","v-12",0.0212
"v-1","v-14",0.0228
"v-1","v-15",0.0218
"v-1","v-16",0.0222
"v-1","v-23",0.0218
"v-1","v-24",0.0215
"v-1","v-31",0.0213
"v-1","v-44",0.0217
"v-1","v-45",0.0242
"v-1","v-48",0.0219
"v-1","v-51",0.0228
"v-1","v-54",0.0223
"v-1","v-56",0.0224
"v-1","v-57",0.0229
"v-1","v-58",0.0229
"v-1","v-59",0.0218
"v-1","v-62",0.0215
"v-1","v-66",0.0222
"v-1","v-75",0.0226
"v-1","v-87",0.0213
"v-1","v-95",0.0226
"v-1","v-97",0.0225
"v-1","v-98",0.023
"v-1","v-99",0.0214
"v-2","v-1",0.0215
"v-2","v-7",0.0212
"v-2","v-10",0.0212
"v-2","v-12",0.0214
"v-2","v-16",0.0214
"v-2","v-17",0.0223
"v-2","v-18",0.0215
"v-2","v-21",0.0213
"v-2","v-33",0.0213
"v-2","v-39",0.0213
"v-2","v-40",0.0228
"v-2","v-43",0.0225
"v-2","v-45",0.0226
"v-2","v-51",0.0238
"v-2","v-54",0.0224
"v-2","v-67",0.0231
"v-2","v-70",0.0233
"v-2","v-82",0.0217
"v-2","v-83",0.0216
"v-2","v-84",0.0221
"v-2","v-87",0.0226
"v-2","v-89",0.0226
"v-2","v-90",0.0219
"v-2","v-92",0.0214
"v-2","v-98",0.0224
"v-3","v-5",0.0224
"v-3","v-7",0.0223
"v-3","v-9",0.0222
"v-3","v-14",0.0218
"v-3","v-16",0.0215
"v-3","v-19",0.0219
"v-3","v-22",0.0227
"v-3","v-27",0.0226
"v-3","v-28",0.0214
"v-3","v-29",0.0225
"v-3","v-31",0.0217
"v-3","v-32",0.0218
"v-3","v-35",0.0219
"v-3","v-38",0.0223
"v-3","v-40",0.022
"v-3","v-41",0.0227
"v-3","v-44",0.024
"v-3","v-54",0.0226
"v-3","v-55",0.0245
"v-3","v-58",0.0213
"v-3","v-59",0.0236
"v-3","v-65",0.0217
"v-3","v-66",0.022
"v-3","v-72",0.0221
"v-3","v-73",0.0213
"v-3","v-76",0.0216
"v-3","v-85",0.0224
"v-3","v-86",0.0231
"v-3","v-96",0.0227
"v-3","v-97",0.0224
"v-3","v-99",0.0226
"v-4","v-7",0.0227
"v-4","v-8",0.0216
"v-4","v-12",0.0214
"v-4","v-16",0.0227
"v-4","v-26",0.0225
"v-4","v-30",0.0212
"v-4","v-36",0.0213
"v-4","v-38",0.0221
"v-4","v-41",0.0215
"v-4","v-46",0.0244
"v-4","v-48",0.0212
"v-4","v-49",0.0226
"v-4","v-58",0.023
"v-4","v-60",0.0218
"v-4","v-63",0.0214
"v-4","v-67",0.022
"v-4","v-69",0.0218
"v-4","v-80",0.0232
"v-4","v-81",0.0221
"v-4","v-88",0.0214
"v-4","v-89",0.0235
"v-4","v-95",0.0217
"v-5","v-3",0.0224
"v-5","v-6",0.0222
"v-5","v-9",0.0212
"v-5","v-10",0.0247
"v-5","v-11",0.0215
"v-5","v-13",0.0218
"v-5","v-14",0.022
"v-5","v-15",0.0217
"v-5","v-21",0.0222
"v-5","v-24",0.0217
"v-5","v-25",0.0213
"v-5","v-33",0.022
"v-5","v-34",0.0212
"v-5","v-42",0.0231
"v-5","v-43",0.0216
"v-5","v-44",0.0212
"v-5","v-47",0.0214
"v-5","v-50",0.0231
"v-5","v-56",0.0214
"v-5","v-59",0.0223
"v-5","v-60",0.0215
"v-5","v-63",0.0213
"v-5","v-64",0.0222
"v-5","v-72",0.0226
"v-5","v-77",0.0227
"v-5","v-78",0.0214
"v-5","v-88",0.0214
"v-5","v-93",0.022
"v-5","v-94",0.0216
"v-6","v-5",0.0222
"v-6","v-7",0.0219
"v-6","v-9",0.0222
"v-6","v-18",0.0216
"v-6","v-19",0.022
"v-6","v-22",0.0222
"v-6","v-27",0.0216
"v-6","v-42",0.0212
"v-6","v-45",0.0216
"v-6","v-48",0.0226
"v-6","v-49",0.0221
"v-6","v-60",0.0214
"v-6","v-68",0.0213
"v-6","v-73",0.0238
"v-6","v-77",0.0213
"v-6","v-81",0.0218
"v-6","v-82",0.0227
"v-6","v-83",0.0229
"v-6","v-90",0.0217
"v-6","v-92",0.0216
"v-6","v-93",0.0225
"v-6","v-97",0.0224
"v-7","v-2",0.0212
"v-7","v-3",0.0223
"v-7","v-4",0.0227
"v-7","v-6",0.0219
"v-7","v-9",0.0215
"v-7","v-13",0.0225
"v-7","v-14",0.0231
"v-7","v-15",0.0231
"v-7","v-23",0.0222
"v-7","v-27",0.0243
"v-7","v-29",0.0216
"v-7","v-34",0.0235
