"Source","Target","Weight"
"v-1","v-3",0.02802
"v-1","v-7",0.02596
"v-1","v-8",0.02676
"v-1","v-11",0.0269
"v-1","v-14",0.02664
"v-1","v-15",0.02622
"v-1","v-24",0.02618
"v-1","v-25",0.02708
"v-1","v-26",0.02704
"v-1","v-29",0.0262
"v-1","v-35",0.02634
"v-1","v-36",0.0267
"v-1","v-37",0.0264
"v-1","v-39",0.02648
"v-1","v-42",0.02642
"v-1","v-43",0.02682
"v-1","v-46",0.02612
"v-1","v-50",0.02628
"v-1","v-67",0.02668
"v-1","v-69",0.02742
"v-1","v-70",0.02598
"v-1","v-72",0.02686
"v-1","v-76",0.02654
"v-2","v-12",0.02604
"v-2","v-21",0.0261
"v-2","v-28",0.02668
"v-2","v-30",0.0263
"v-2","v-31",0.02752
"v-2","v-32",0.02608
"v-2","v-34",0.02702
"v-2","v-37",0.0264
"v-2","v-38",0.026
"v-2","v-40",0.026
"v-2","v-53",0.02696
"v-2","v-57",0.02716
"v-2","v-59",0.02654
"v-2","v-62",0.02632
"v-2","v-75",0.02606
"v-2","v-78",0.026
"v-2","v-80",0.02676
"v-3","v-7",0.02708
"v-3","v-9",0.0264
"v-3","v-11",0.02602
"v-3","v-15",0.02712
"v-3","v-18",0.02626
"v-3","v-23",0.02772
"v-3","v-24",0.02718
"v-3","v-25",0.02706
"v-3","v-29",0.0263
"v-3","v-36",0.02618
"v-3","v-39",0.0264
"v-3","v-42",0.0262
"v-3","v-43",0.02678
"v-3","v-46",0.02626
"v-3","v-50",0.02626
"v-3","v-56",0.02636
"v-3","v-58",0.02644
"v-3","v-66",0.02616
"v-3","v-67",0.02674
"v-3","v-68",0.02614
"v-3","v-70",0.02632
"v-3","v-72",0.02626
"v-3","v-74",0.02678
"v-3","v-76",0.02634
"v-3","v-79",0.02636
"v-3","v-80",0.02658
"v-4","v-8",0.02634
"v-4","v-9",0.02652
"v-4","v-11",0.02682
"v-4","v-14",0.0263
"v-4","v-18",0.02624
"v-4","v-19",0.0265
"v-4","v-25",0.02648
"v-4","v-29",0.0261
"v-4","v-35",0.0267
"v-4","v-36",0.02604
"v-4","v-42",0.02624
"v-4","v-43",0.02632
"v-4","v-50",0.02686
"v-4","v-56",0.02662
"v-4","v-68",0.02626
"v-4","v-69",0.02596
"v-4","v-70",0.0264
"v-4","v-73",0.02608
"v-4","v-74",0.02706
"v-4","v-79",0.02674
"v-5","v-10",0.02748
"v-5","v-12",0.0265
"v-5","v-20",0.0262
"v-5","v-21",0.02646
"v-5","v-22",0.02634
"v-5","v-27",0.02652
"v-5","v-28",0.02648
"v-5","v-31",0.02604
"v-5","v-33",0.02688
"v-5","v-34",0.02598
"v-5","v-38",0.02694
"v-5","v-41",0.02608
"v-5","v-47",0.02656
"v-5","v-51",0.02668
"v-5","v-52",0.02652
"v-5","v-54",0.02632
"v-5","v-57",0.02638
"v-5","v-59",0.02642
"v-5","v-71",0.02608
"v-5","v-75",0.02624
"v-5","v-77",0.02644
"v-5","v-78",0.02726
"v-5","v-80",0.02688
"v-6","v-10",0.0265
"v-6","v-12",0.02614
"v-6","v-17",0.02642
"v-6","v-30",0.02604
"v-6","v-31",0.0271
"v-6","v-34",0.027
"v-6","v-37",0.02656
"v-6","v-38",0.02624
"v-6","v-40",0.02614
"v-6","v-43",0.02672
"v-6","v-53",0.02676
"v-6","v-54",0.02656
"v-6","v-56",0.02604
"v-6","v-57",0.02596
"v-6","v-60",0.02648
"v-6","v-64",0.02782
"v-6","v-75",0.02612
"v-6","v-78",0.02656
"v-7","v-8",0.02608
"v-7","v-9",0.02608
"v-7","v-15",0.0261
"v-7","v-18",0.02668
"v-7","v-19",0.02734
"v-7","v-29",0.02614
"v-7","v-35",0.02628
"v-7","v-39",0.02714
"v-7","v-42",0.02678
"v-7","v-46",0.02616
"v-7","v-50",0.0264
"v-7","v-56",0.02626
"v-7","v-65",0.02684
"v-7","v-66",0.02654
"v-7","v-68",0.02674
"v-7","v-69",0.02624
"v-7","v-70",0.02686
"v-7","v-72",0.0263
"v-7","v-76",0.0261
"v-8","v-11",0.02632
"v-8","v-13",0.02628
"v-8","v-14",0.02622
"v-8","v-16",0.027
"v-8","v-18",0.0261
"v-8","v-25",0.0271
"v-8","v-36",0.02652
"v-8","v-39",0.0268
"v-8","v-42",0.02674
"v-8","v-46",0.0263
"v-8","v-61",0.02636
"v-8","v-65",0.02636
"v-8","v-69",0.02624
"v-8","v-70",0.02634
"v-8","v-72",0.02634
"v-8","v-73",0.02638
"v-8","v-74",0.02728
"v-8","v-76",0.0264
"v-9","v-11",0.02648
"v-9","v-13",0.02646
"v-9","v-18",0.02654
"v-9","v-19",0.0267
"v-9","v-24",0.02606
"v-9","v-29",0.0264
"v-9","v-35",0.02602
"v-9","v-36",0.0262
"v-9","v-46",0.02654
"v-9","v-56",0.02596
"v-9","v-58",0.02684
"v-9","v-65",0.02618
"v-9","v-66",0.02674
"v-9","v-68",0.0265
"v-9","v-69",0.02724
"v-9","v-73",0.02644
"v-9","v-74",0.02624
"v-10","v-12",0.02616
"v-10","v-20",0.02634
"v-10","v-21",0.02602
"v-10","v-27",0.02654
"v-10","v-30",0.0265
"v-10","v-31",0.02658
"v-10","v-32",0.02678
"v-10","v-34",0.0263
"v-10","v-37",0.0262
"v-10","v-44",0.0266
"v-10","v-47",0.02626
"v-10","v-48",0.02606
"v-10","v-49",0.0267
"v-10","v-53",0.02638
"v-10","v-54",0.0265
"v-10","v-57",0.02604
"v-10","v-59",0.02662
"v-10","v-60",0.02664
"v-10","v-62",0.02608
"v-10","v-63",0.02634
"v-10","v-64",0.02648
"v-10","v-71",0.02624
"v-10","v-75",0.02604
"v-10","v-77",0.0268
"v-10","v-78",0.0269
"v-10","v-80",0.02664
"v-11","v-13",0.02666
"v-11","v-16",0.02634
"v-11","v-26",0.02606
"v-11","v-29",0.02598
"v-11","v-36",0.02656
"v-11","v-50",0.02608
"v-11","v-58",0.0266
"v-11","v-65",0.0268
"v-11","v-67",0.0266
"v-11","v-68",0.02652
"v-11","v-69",0.02706
"v-11","v-72",0.02678
"v-12","v-17",0.02634
"v-12","v-21",0.02646
"v-12","v-22",0.02604
"v-12","v-27",0.02704
"v-12","v-28",0.0266
"v-12","v-30",0.02684
"v-12","v-31",0.02656
"v-12","v-33",0.02662
"v-12","v-37",0.02702
"v-12","v-38",0.02648
"v-12","v-41",0.02602
"v-12","v-44",0.02618
"v-12","v-47",0.0269
"v-12","v-49",0.02672
"v-12","v-51",0.02744
"v-12","v-53",0.02674
"v-12","v-54",0.02712
"v-12","v-60",0.02646
"v-12","v-62",0.02614
"v-13","v-14",0.02684
"v-13","v-15",0.02732
"v-13","v-19",0.0263
"v-13","v-23",0.02636
"v-13","v-24",0.02606
"v-13","v-26",0.02668
"v-13","v-29",0.02742
"v-13","v-35",0.026
"v-13","v-36",0.02736
"v-13","v-40",0.02618
"v-13","v-42",0.0261
"v-13","v-43",0.02702
"v-13","v-50",0.02712
"v-13","v-58",0.02646
"v-13","v-61",0.02694
"v-13","v-66",0.0268
"v-13","v-68",0.0265
"v-13","v-72",0.0263
"v-13","v-74",0.02606
"v-13","v-79",0.02676
"v-14","v-15",0.0271
"v-14","v-19",0.0266
"v-14","v-24",0.02712
"v-14","v-26",0.02614
"v-14","v-35",0.02612
"v-14","v-36",0.02618
"v-14","v-39",0.02684
"v-14","v-43",0.02604
"v-14","v-66",0.02636
"v-14","v-67",0.02636
"v-14","v-68",0.0264
"v-14","v-69",0.02602
"v-14","v-72",0.02616
"v-14","v-73",0.02602
"v-14","v-79",0.02684
"v-15","v-16",0.02668
"v-15","v-19",0.02716
"v-15","v-23",0.02658
"v-15","v-35",0.02636
"v-15","v-43",0.02618
"v-15","v-46",0.02672
"v-15","v-61",0.02658
"v-15","v-66",0.02684
"v-15","v-67",0.0264
"v-15","v-68",0.0264
"v-15","v-69",0.0263
"v-15","v-72",0.02612
"v-15","v-73",0.02596
"v-16","v-18",0.02614
"v-16","v-19",0.02612
"v-16","v-26",0.02602
"v-16","v-35",0.02612
"v-16","v-36",0.02706
"v-16","v-42",0.02608
"v-16","v-43",0.02746
"v-16","v-50",0.02598
"v-16","v-56",0.0265
"v-16","v-65",0.02662
"v-16","v-66",0.0264
"v-16","v-69",0.02754
"v-16","v-70",0.027
"v-16","v-73",0.02596
"v-16","v-74",0.02742
"v-16","v-76",0.0277
"v-17","v-20",0.02644
"v-17","v-27",0.02604
"v-17","v-30",0.02622
"v-17","v-37",0.0271
"v-17","v-41",0.02612
"v-17","v-53",0.02624
"v-17","v-57",0.02626
"v-17","v-59",0.02606
"v-17","v-78",0.0263
"v-18","v-19",0.02682
"v-18","v-26",0.02638
"v-18","v-35",0.02622
"v-18","v-36",0.02606
"v-18","v-43",0.02642
"v-18","v-46",0.027
"v-18","v-50",0.02634
"v-18","v-58",0.02602
"v-18","v-63",0.02612
"v-18","v-65",0.02612
"v-18","v-67",0.02706
"v-18","v-69",0.02684
"v-18","v-72",0.0265
"v-18","v-73",0.02672
"v-19","v-26",0.02608
"v-19","v-29",0.02624
"v-19","v-35",0.02794
"v-19","v-36",0.02658
"v-19","v-39",0.02678
"v-19","v-42",0.02596
"v-19","v-50",0.02746
"v-19","v-56",0.02624
"v-19","v-58",0.02678
"v-19","v-66",0.02624
"v-19","v-67",0.02612
